CovidenceID,Title,name,value
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Private Sector and Business Organisations
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Civil Society and Community-Based Organisations
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Knowledge and Educational Communities
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,IPLCs
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Civil Society and Community-Based Organisations
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Global/Regional Institutions and Science-Policy Interfaces
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Actors,Local/National Governments and Municipalities
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,CrossCut,Equity
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,CrossCut,Poverty
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,CrossCut,Employment
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,CrossCut,ILK
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,CrossCut,Energy
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Scaling,No
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Policy design & Implementation
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Institutional capacity
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Finance & Economics
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Behaviour & Lifestyle
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Technology
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers,Material & Non-material endowments
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers_CritC5,Alignment with political priorities (#5)
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers_CritC5,NA
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers_CritC5,Equity (#8)
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers_CritC5,Transformative change potential (#10)
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Enablers_CritC5,Technical feasibility (#7)
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Barriers,Policy design & Implementation
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Barriers,Institutional capacity
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Barriers_CritC5,Impacts on each nexus element (#3)
#121,A new way forward for ocean-climate policy as reflected in the UNFCCC Ocean and Climate Change Dialogue submissions,Barriers_CritC5,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,PaperType,Something between review and perspective
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Region,Not applicable (no specific spatial location)
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Scale,Not applicable (no specific spatial location)
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Nexus,Biodiversity
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Nexus,Climate change
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Nexus,Water
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,NChallenge,Complexity Challenges
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,NChallenge,Governance Challenges
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Gov,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Policy,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Actors,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,CrossCut,Energy
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Scaling,No
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Enablers,Policy design & Implementation
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Enablers_CritC5,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Barriers,Policy design & Implementation
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Barriers,Institutional capacity
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Barriers_CritC5,NA
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Barriers_CritC5,Geographic scale (#1)
#120,Governing complex environmental policy mixes through institutional bricolage: lessons from the water-forestry-energy-climate nexus,Barriers_CritC5,Transformative change potential (#10)
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,PaperType,Empirical
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,Region,Central Asia
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,Scale,"Regional (multiple countries, whole continents)"
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,Nexus,Food
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,Nexus,Water
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,NChallenge,Complexity Challenges
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,NChallenge,Values Challenges
#110,Operationalizing water-energy-food nexus research for sustainable development in social-ecological systems: an interdisciplinary learning case in Central Asia,NChallenge,Governance Challenges
